,username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result,cluster_result
1994,@gathgathgath, 2018-06-06, 02:25, Deskripsikan feeling rahim anget!   Kok ku mikire koyok pas mules dikompres anduk anget yo ,1004081813751398400, 408ad88ee0345f7d, Depok, Depok Indonesia,110.40824265575323,-7.76769565,deskripsi feeling rahim pikir koyok mulas kompres tanduk yo,0
1995,@Grace11540749, 2018-06-07, 03:37," Kelompok manusia2x  ""MUNAFIK bin IDIOT ""  ya seperti itu cantik .... Kacian deh setiap hari hidup  makan  pakai dst. dari uang & barang2x org yg disebut : ""ASENG KAFIR HARAM""  Apa nggak muntah & mencret yg makan & yg diempaninnya  ...... kacian deh loe ..... !",1004462396696481792, c107a5c67004bd75, Cicadas, Cicadas Indonesia,107.66321764085319,-6.912686,kelompok manusia munafik bin idiot cantik kaci deh hidup makan pakai uang barang org komprador kafir haram muntah mencret makan tanin kaci deh,1
1996,@dekyopi, 2018-06-07, 22:19, Luar negri mah udh canggih lah indo mah apa atuh belum lagi yang suka mencret -_- gila ga kebayang,1004744724236808193, 59fc0b2781b25311, Bogor Utara 2, Bogor Utara 2 Indonesia,106.82412365113638,-6.553465,negeri mah canggih indonesia mah mah suka mencret gila bayang,1
1997,@FridoZH, 2018-06-07, 18:04, Abis buka puasa terus mules tuuhh ,1004680559958749186, 66555622726ab358, Setia Budi, Setia Budi Indonesia,106.8350755724146,-6.2213485,abis buka puasa mulas tuuhh,0
1998,@septikaratnaS, 2018-06-07, 01:11, Mamak mbk sakit perut kayak dulu lagi ,1004425463412846592, 1313c5d37b77559a, Teluk Segara, Teluk Segara Indonesia,102.31358746365729,-3.816979,mamak sakit perut,2
1999,@123sheykpuji, 2018-06-07, 09:54, Bikin sakit perut gaa? - ns,1004557063542861824, 9982e2946554cc04, Batu Ceper, Batu Ceper Indonesia,106.6542430468324,-6.145593,sakit perut ns,2
2000,@kembangkertas97, 2018-06-07, 09:51, Aku pernah parno ma polisi ga lebay juga parnonya.   Ga cewe ga cow bikin mules klo soal via . ,1004556371839205376, 42ee1fbd9f9c5a0f, Gajahmungkur, Gajahmungkur Indonesia,110.40119019297924,-7.01057935,degan ma polisi galau mumet cewek om mulas via,0
2001,@dprs17, 2018-06-07, 04:45, Mimpi sakit perut cari wc,1004479334629822464, c0d2367ae28670df, Ciawi, Ciawi Indonesia,106.87591278684442,-6.6987025,mimpi sakit perut cari wc,2
2002,@MissMeigy, 2018-06-07, 08:40, Sakit perut gara2 ketawain orang pagi2  maapkeun ak ya dear jgn dimarahin ngacak2 itu @superrsid,1004538674275495936, 7706827e5ae21f3f, Serpong, Serpong Indonesia,106.68744135689285,-6.307296,sakit perut ketawa orang pagi maaf ak hai marah acak superrsid,2
2003,@ariantooni, 2018-06-07, 07:19, Ekwkwkwkwkwk gamau pram aku makan sambel aja diare,1004518267921166336, f689b1ed479bbfa4, Ngaglik, Ngaglik Indonesia,110.40428210119288,-7.712573,ekwkwkwkwkwk cape mas makan sambal diare,3
2004,@ArdilahApriani, 2018-06-08, 22:39, Kerja sambil nahan sakit perut sampe panas dingin gini ,1005112049930723329, 5b11f2240a885df6, Cikande, Cikande Indonesia,106.34527555147908,-6.161929,kerja tahan sakit perut panas dingin,2
2005,@brendaadel, 2018-06-08, 22:49, Eh tapi pengen beli mules jg ding. Belum ada yg cocok aja,1005114581843230721, 2d46dbd9431c332e, Legok, Legok Indonesia,106.60432021752659,-6.292148,eh beli mulas jg cing cocok,0
2006,@Fathmah_Na, 2018-06-08, 23:52, Zona nyaman : perut mules  duduk di WC sambil ngetweet.,1005130502557220864, 440543bcd7c9e403, Sewon, Sewon Indonesia,110.35208153828309,-7.8559135,zona nyaman perut mulas duduk wc ngetweet,0
2007,@andanasaputri, 2018-06-08, 21:52, Sakit perut yak,1005100249470234624, 67ee4e65b49cb758, Kalimantan Selatan, Kalimantan Selatan Indonesia,115.51599417801836,-2.74566825,sakit perut,2
2008,@DalimuntheAfsah, 2018-06-08, 22:38, Dan gw bilang ke adek gw yg emang tiap hari kita berangkat kerja bareng..gw sakit perut nih..masih 2 stasiun lagi buat sampe gondangdia,1005111783164542976, 409035b65dfc0a42, Cibinong, Cibinong Indonesia,106.83953237255652,-6.4719745,bilang kakak berangkat kerja bareng sakit perut stasiun gondang,2
2009,@ArdilahApriani, 2018-06-08, 23:04, Malem ini rasanya gado2 bgt. Ya nahan sakit perut  nahan mual dan enek di tambah hati Kesel. Sebel. Dongkol. Sampai teriak pun sudah tak ada suaraaaaaa ,1005118318439628800, 5b11f2240a885df6, Cikande, Cikande Indonesia,106.34527555147908,-6.161929,maleman gado tahan sakit perut tahan mual enek hati kesel sebel dongkol teriak suaraaaaaa,2
2010,@dudit1105_, 2018-06-08, 17:32, abis diare mules mules 3 hari  nafsu makanku sekarang dipertanyakan... udah 4x awak makan ini gimna laper mulu:(,1005034739198189568, cf712fd91280ebff, Denpasar Barat, Denpasar Barat Indonesia,115.19736477704636,-8.650534,abis diare mulas mulas nafsu makan x awak makan lapar,0
2011,@Arif_Rahman1926, 2018-06-08, 19:34, Aseli Kocak Tenan  Ketawa sampe sakit perut. #CakIminDiIniTalkshowNET,1005065531076956160, c486faf5621c9ff3, Wates, Wates Indonesia,110.14178062454657,-7.8851960000000005,asli kocak enak ketawa sakit perut cakimindiinitalkshownet,2
2012,@SriRahajunings1, 2018-06-08, 16:47, Siip enak tapi.....perut lg mules ,1005023450342162433, ccb79fc6492c78ad, Gunung Anyar, Gunung Anyar Indonesia,112.79211347875332,-7.3417175000000015,enak tapiperut mulas,0
2013,@deasychicco, 2018-06-08, 01:27, damn it mules sangat gegara makan rujak petis mangga campur2 sih td makan minum milo jg haiyaa jd lemes mana insom,1004792052540821504, a0ab46b927a3431d, Tangerang, Tangerang Indonesia,106.63483924338509,-6.186222,damn it mulas gegar makan rujak petis mangga campur td makan minum bancuh jg haiyaa jd lemes jinsom,0
2014,@avenjiii, 2018-06-08, 11:29, Masalah antara lapar atau diare. :)),1004943405783240704, f0a6ceea0a732d2a, Mapanget, Mapanget Indonesia,124.8940146248707,1.5245296499999998,lapar diare,3
2015,@fauziahtiaaa, 2018-06-08, 08:03, LO MASIH RAGU SEMENTARA TIAP EPISOD GUE SAKIT PERUT KETAWA MULU,1004891601989070848, c0de8fa0648f40b5, Dawuan, Dawuan Indonesia,108.21870819388329,-6.749088499999999,ragu episode sakit perut ketawa,2
2016,@meycan69, 2018-06-08, 09:13, Yaelah   mau skill lab perut segala mules  #medical_student,1004909287473229824, 0e960886390aa80d, Kramat Jati, Kramat Jati Indonesia,106.87059351073131,-6.275767999999999,kali ahli lab perut mulas studen,0
2017,@Albequeirra22, 2018-06-08, 10:32, jadi sakit perut dadakan kan :(,1004929195204472832, 747ede2956520f7b, Kedunghalang, Kedunghalang Indonesia,106.83874238466156,-6.565969,sakit perut dada,2
2018,@dr_gundi, 2018-06-08, 21:29, Gilak...yg nonton bayar brp sih  mules gw bacanya ,1005094393227796480, 67af0508137cbb0d, Gunung Putri, Gunung Putri Indonesia,106.93888272578371,-6.377322,gila tonton bayar mulas baca,0
2019,@Fhtmh13, 2018-06-08, 12:25, muncul jerawat  perut mules tapi ga ada yg di keluarin.   Nanti aja kek dapetnya jgn skrg:( gamau punya utang puasa,1004957644069601281, 7b6a59ab52ddb419, Ciracas, Ciracas Indonesia,106.89263088584462,-6.3330255,muncul jerawat perut mulas kek mumet cape utang puasa,0
2020,@masekoID, 2018-06-09, 06:23, Istriku kemarin diare.. Untung kuat selama di perjalanan..,1005228956965134338, 7fabe8f1632e11f8, Sumbersari, Sumbersari Indonesia,113.70916482819788,-8.1802265,istri kemarin diare untung kuat jalan,3
2021,@djuanputranto_, 2018-06-09, 06:05, Dan sambel tomat e SS mujarab mendatangkan mules dalam waktu kurang dari 3 jam.,1005224283562500102, f689b1ed479bbfa4, Ngaglik, Ngaglik Indonesia,110.40428210119288,-7.712573,sambal tomat e ss mujarab mulas jam,0
2022,@finasti, 2018-06-09, 08:06, Sakit perut semalem makan whopper gretongan. Yang ngasi gak ikhlas apa yak. ,1005254825397964800, aee1f647eb659021, Ngemplak, Ngemplak Indonesia,110.47511750697493,-7.711567,sakit perut maleman makan whopper tong kasih ikhlas,2
2023,@DokterAri, 2018-06-09, 09:41, Tips Sehat Mudik lebaran (8): Jgn lupa  membawa obat2an sederhana;obat anti diare  obat sakit kepala  obat anti alergi  obat anti mual-muntah khususnya utk mencegah mabuk perjalanan&obat sakit maag..@blogdokter @anjarisme @PTJASAMARGA @RadioElshinta  #MudikNyaman2018,1005278762299113473, d16052cf1200267a, Menteng, Menteng Indonesia,106.84217356555288,-6.1902370000000015,trik sehat mudik lebaran lupa bawa obat sederhana anti diare obat sakit kepala obat anti alergi obat anti mual muntah hindar mabuk jalan sakit maagblogdokter anjar email cetak mudik,2
2024,@melatikusdew, 2018-06-09, 07:04, Giliran mau otw malah mules. Kmprt.,1005239236541517824, 8497d03e1326d719, Tembalang 1, Tembalang 1 Indonesia,110.45992018189705,-7.0477785000000015,gilir jam mulas kmprt,0
2025,@yudhprtm, 2018-06-09, 00:17, There's one thing you shoulda to know  cari topik itu engga segampang lo mencret sekebon cebok segayung..,1005136805123928064, 517fc389e0ce76c9, Jati Uwung, Jati Uwung Indonesia,106.58494189217012,-6.187284,heresi person omnibus you shoulda mark know cari topik mudah mencret kebon cebok gayung,1
2026,@Utamidwiaprilia, 2018-06-09, 21:35, Makan cabe banyak banyak biar bisa pup  eh acu malah mencret. Syedih,1005458432382590976, e5f4cb1c8967effa, Kerinci Kanan, Kerinci Kanan Indonesia,101.78725857191236,0.4490065,makan cabe biar bab eh acu mencret sedih,1
2027,@Mosthafavi, 2018-06-09, 18:44, Hoalah tak kira udah masuk tanggal sepi pada lari ke tol semua. Pantesan masih macet mencret dimana2 ,1005415450904162305, 39e923d79493cd32, Lima, Lima Indonesia,106.78742563967754,-6.3451445,doa masuk tanggal sepi lari tol mang macet mencret,1
2028,@ik_ikka, 2018-06-09, 16:47, boyok loro gulu ne tekle mules wes dadi q 1 rasane,1005385888170250241, 7c75298009962fe3, Lubuk Baja, Lubuk Baja Indonesia,104.01906085820819,1.1305885999999998,koyok lop duru ne tekle mulas upam dadi q cuman,0
2029,@SuriyadiAhmad, 2018-06-09, 20:52, Ciye jadi mules ndelok Abang MS,1005447505520128000, 440543bcd7c9e403, Sewon, Sewon Indonesia,110.35208153828309,-7.8559135,mulas dok abang ms,0
2030,@dianjuwit, 2018-06-09, 23:24, Yakk..pinggang mulai sakit  perut juga itu pertanda bung!  kurang beberapa hari lagi padahal,1005485697115906053, bca5f3ef44968df8, Kaliwates, Kaliwates Indonesia,113.65694009943228,-8.183626499999999,yakkpinggang sakit perut tanda,2
2031,@ayu_23laksmita, 2018-06-09, 00:26, Mules dari tadi  ampe 5x-ampelemes ,1005139049764409344, 8215c88b61dc3566, Pasar Kemis, Pasar Kemis Indonesia,106.5250893170158,-6.1692395,mulas x ludah,0
2032,@IM3OoredooSBW, 2018-06-10, 14:49, Syaratnya cuma satu nih  kamu makannya jangan terburu-buru pertama biar  gak keselek kedua biar perutmu bisa mencerna dengan baik. Gak seru kan  kalau habis makan kolak langsung sakit perut?,1005718655475175424, ab1b57fe6ccabc07, Tanjung Karang Timur, Tanjung Karang Timur Indonesia,105.29864573927333,-5.4139760999999975,syarat makan buru buru biar celek biar perut cerna seru habis makan kolak langsung sakit perut,2
2033,@Cikatobing, 2018-06-10, 10:24, Kenapa sih selalu ada rasa penyesalan ketika baru aja siap makan tp perut lgsng mules seakan-akan apa yng baru dimakan td lgsng keluar padhlkan egk kanya. Egk kan? iyakan? *tweet lg boker*,1005651875511726080, dac23207c12311e2, Petumbak, Petumbak Indonesia,98.7042944321946,3.49773965,sesal makan perut mulas olah makan td padhlkan kanya iya tweet beol,0
2034,@rramiems, 2018-06-10, 09:07, Pagi-pagi dibangunin sama sakit perut.. ,1005632469058478080, 2d8ffa83ff4be24e, Cibeunying Kidul, Cibeunying Kidul Indonesia,107.65011971748095,-6.89855745,pagi pagi bangun sakit perut,2
2035,@alfinurauliaa, 2018-06-10, 10:27, Eps. 8 sakit perut w asli ,1005652686425866240, 8834c34f036f23cf, Cicurug, Cicurug Indonesia,106.80413373452072,-6.7581415,eps sakit perut w asli,2
2036,@aLeGiggsy, 2018-06-10, 05:11, Fans liperpul langsung pada meriang dan diare  ,1005573000756789249, 31e4594e7a7e7e89, Pasar Rebo, Pasar Rebo Indonesia,106.8616602208678,-6.3283165,gemar puluh langsung meriang diare,3
2037,@EkhaVR, 2018-06-10, 11:12, Lg pw di kasur malah mules. Dihhh nyebelin banget yakkk -_-,1005663868985618432, a7b79126e67fd281, Gedangan, Gedangan Indonesia,112.72360083957922,-7.401708,kasur mulas dihhh bin yakkk,0
2038,@YuliatinLia, 2018-06-10, 17:05, Sakit perut ngakak terus #PESBUKERSRAMADANANTV26  @SeriesANTV  @akangobet,1005752726553161729, 3cc53ab40905a970, Cicendo, Cicendo Indonesia,107.58574224532632,-6.9012881,sakit perut akak pesbukersramadanantv seriesantv lerak,2
2039,@rezzabrammadita, 2018-06-10, 10:34, Ritual abis makan taichan di malam hari. Sakit perut pagi-siang hari.  Tapi tetep aja beli taichan lagi besoknya  because taichan is lyfe,1005654394250059777, 62f9f7941af63107, Tebet, Tebet Indonesia,106.85685564264601,-6.2258419000000025,ritual abis makan taichan malam sakit perut pagi siang beli taichan besok because taichan is lyfe,2
2040,@Afanozz, 2018-06-10, 12:55, Mending gasaur daripada mules 4jam mah. Yagasih?iyaudahlayaiya,1005689981677887491, ac27dd716bc6aad5, Cipocok Jaya, Cipocok Jaya Indonesia,106.18983748393929,-6.13479,mending gasaur mulas jam mah adiabatik,0
2041,@CakShoheb, 2018-06-10, 12:47, Hahahahahahahaha. Ampun bib @habibthink sakit perut aku.,1005687769220255746, 755d3777fcad2b22, Pakong, Pakong Indonesia,113.56486948698877,-7.043214999999999,hahahahahahahaha ampun poo habibi sakit perut,2
2042,@Amadea11_, 2018-06-10, 12:37, Paling sebel kalo sakit haid yg sampe mules trus kaya mau pup tpi pas udh di wc engga keluar2 pup nya tp mules nya ga berenti2,1005685435413102592, bba02d4c41e99d19, Tarogong, Tarogong Indonesia,107.86366745168795,-7.189549499999999,sebel sakit haid mulas kaya bab wc bab mulas renti,0
2043,@ArienPutri, 2018-06-10, 13:14, Sebelum mens mesti pengen yang pedes giliran udah mens mesti dilep + diare  Bagaimana sensinya?? Mantap lemes tak berdaya berasa pengen guling guling biar gak sakit ,1005694617541476352, e92e3e37a0b9ffef, Laweyan, Laweyan Indonesia,110.78730418910985,-7.56175195,mens mesti pedas gilir mens mesti pai diare pensi mantap lemes daya asa guling guling biar sakit,3
2044,@frdlgpln, 2018-06-10, 19:14, Maaf baru on lagi krn lg diare  Apakah ada yg msh mau kirim challenges nya?,1005785309957640192, 7c7e93f29191841c, Ciledug, Ciledug Indonesia,106.71323455829788,-6.220018,maaf on diare bom kirim kenya,3
2045,@dany_vyanisTyPa, 2018-06-10, 07:58, Perut mules,1005615096771403776, b4ad9b44d9571074, Pati, Pati Indonesia,111.05214937841272,-6.7498404999999995,perut mulas,0
2046,@astinsoekanto, 2018-06-10, 09:53, Aku liat doank  blom makan  udah mules  ,1005644096696827905, 23c38525676c1acb, Semarang Tengah, Semarang Tengah Indonesia,110.41943358033238,-6.9782075,liat doang bom makan mulas,0
2047,@amrisistian, 2018-06-10, 17:23, Malam2 makan mercon marahi mules.. tapi disini… https://www.instagram.com/p/Bj1zM0zlSK0/?utm_source=ig_twitter_share&igshid=15mbo2o2qeonb …,1005757291952517120, b02c1f786ae45a8c, Kota Yogyakarta, Kota Yogyakarta Yogyakarta,110.37446419496143,-7.80283725,malam makan mercon parah mulas email,0
2048,@frdlgpln, 2018-06-10, 17:40, Sakit perut,1005761724098605056, 98f7d75fb2952075, Cipondoh, Cipondoh Indonesia,106.675935242814,-6.2026825,sakit perut,2
2049,@aritm_ri, 2018-06-10, 02:56, kacau haruka nih  bikin mules perut. nyablaknya kebangetan  tapi kocak,1005539115192860672, d753c2420f2a8da5, Cilandak, Cilandak Indonesia,106.8022659220577,-6.29272805,kacau haru mulas perut gelak kocak,0
2050,@NAgustiningsih, 2018-06-10, 23:59, Sakit perut disponsori oleh samyang yang baru tertelan delapan menit lalu. Dengan proses telan-nangis-huhah-huhah yang amat panjang.,1005857071189770240, 23611bc47643ecba, Kutowinangun, Kutowinangun Indonesia,109.7453709605959,-7.702081,sakit perut sponsor samyang tel delapan menit proses telan nang huhah huhah,2
2051,@afueras_valiosa, 2018-06-10, 20:37, Ha susu pak Wanto ngasi mencret,1005806074853638144, c30cb0898b3b2834, Mandai, Mandai Indonesia,119.55790146315992,-5.1065451500000005,ha susu wanto kasih mencret,1
2052,@arisgun999, 2018-06-10, 20:05, Ngarep banget jd wakil ..  Sampe mencret gak bakal jd wapres,1005798116711268352, 67ee4e65b49cb758, Kalimantan Selatan, Kalimantan Selatan Indonesia,115.51599417801836,-2.74566825,cakep jd wakil mencret jd presiden,1
2053,@Qanzavkran, 2018-06-10, 22:58, Ngakak liat ini di youtube  Ada k @Naomi_JKT48 dan k @RC423_official lagi di bikin sakit perut sama kang @andretaulani @Ini_Talkshow,1005841680166092800, dbfd0ca6d14b6e98, Kotamobagu, Kotamobagu Indonesia,124.30285154706895,0.7343281500000001,akak liat youtube k naomijkt k rcofficial sakit perut kang taul acara,2
2054,@Tapong23, 2018-06-10, 23:15, Seketika perut mules-mules. Badan jadi lemes. I am give up!,1005845919797993472, f50436e042d3f6a6, Mandonga, Mandonga Indonesia,122.48510355040314,-3.9841273,perut mulas mulas badan lemes ida am sia upan,0
2055,@RainUniQ, 2018-06-10, 08:57, Mau nyuci  mau mandi tertunda semua dengan perut mules. Ya Rabb gini amat.,1005629930263068672, 67ee4e65b49cb758, Kalimantan Selatan, Kalimantan Selatan Indonesia,115.51599417801836,-2.74566825,suci mandi tunda perut mulas allah,0
2056,@OviNh03, 2018-06-11, 19:18, Sakit perut nonton @Ini_Talkshow ngakak so hard njir,1006148624814780416, dc188ec467cd040d, Cilimus, Cilimus Indonesia,108.50910844894459,-6.872016499999999,sakit perut tonton acara akak so hard banjir,2
2057,@jumintenkoplak, 2018-06-11, 19:52, Se jantan jantannya butchi   ttp adq 1 minggu tiap bulan dia merasa galau dgn p3rasaan  dan mules sakit perut lalu beli softex,1006157320689078273, d753c2420f2a8da5, Cilandak, Cilandak Indonesia,106.8022659220577,-6.29272805,jantan jantan lesbi ttp ayo minggu galau mulas sakit perut beli balut,2
2058,@egarsinta, 2018-06-11, 19:42, Aaaa mau nangis:( pusing juga iya. sakit pinggang juga iya. sakit perut apa lagi...,1006154669867950081, 24dcd6c1c3e773ad, Kota Baru, Kota Baru Indonesia,103.61684187874587,-1.6497400000000002,aaaa nang pusing iya sakit pinggang iya sakit perut,2
2059,@masekoID, 2018-06-11, 04:43, Gw mules.. Skip dulu..,1005928362924109824, a09f39787fd22c43, Puger, Puger Indonesia,113.48589781927772,-8.324452,mulas skip,0
2060,@ismaahahahah, 2018-06-11, 17:07, Syok. Sakit perut seminggu  bb langsung turun 4 kg ,1006115678112264192, f6f628e1cb79ed69, Wonogiri, Wonogiri Indonesia,110.93869372164987,-7.8000609,syok sakit perut bb langsung turun gram,2
2061,@punyaesa, 2018-06-11, 20:49, Btw belom berak hari ini saking girangnya wahaha  gasempet mikirin mules. Eh sekarang mules deng berakin dulu ah,1006171594077626368, 8cee089b23296e32, Jatiasih, Jatiasih Indonesia,106.95332798188623,-6.295911,bom berak saking girang wahah pikir mulas eh mulas cerakin ah,0
2062,@byadengusti, 2018-06-11, 21:42, padahal lagi nanya ke salah satu square tentang Man and Fashion dan lagi cari refrensi sepatu mules yg unisex. anyone know the name of olshop? helppp ,1006184971101396994, 287e2d44f0d5bd4b, Garum, Garum Indonesia,112.24742518113042,-8.026410499999999,salah square man and fashion cari referensi sepatu mulas uniseks anyone know the name of lapak telpon,0
