,username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result,cluster_result,province
1500,@HR1370, 2018-05-01, 18:59,@HR1370<br>@HR1370<br>@HR1370<br>@HR1370<br>@HR1370<br>@HR1370<br>@HR1370<br>@HR1370<br> Hoax ah  buktinya Esemka  ngga jadi2 tuh  hahahaha.... kongkrit katanya  mau mules gw.<br> 18:59 -  2018-05-01 dari  Indonesia<br> 18:59 -  2018-05-01 dari  Indonesia,9.91E+17, ce7988d3a8b6f49f, Indonesia, Indonesia,113.3341282,0.113797,bohong ah bukti mobil hahahaha konkret mulas,3,Kalbar
1501,@dudit1105_, 2018-05-01, 21:18,@dudit1105_<br>@dudit1105_<br>@dudit1105_<br>@dudit1105_<br>@dudit1105_<br>@dudit1105_<br>@dudit1105_<br>@dudit1105_<br> Tolongin w ngakak ga nahan sampe sakit perut  @BTS_twt always cheer me up <br> 21:18 -  2018-05-01 dari  Denpasar Barat Indonesia<br> ,9.91E+17, cf712fd91280ebff, Denpasar Barat, Denpasar Barat Indonesia,115.1973648,-8.650534,tolong w akak tahan sakit perut btstwt cheer me upan,2,Bali
1502,@soniapriyan, 2018-05-01, 13:33,@soniapriyan<br>@soniapriyan<br>@soniapriyan<br>@soniapriyan<br>@soniapriyan<br>@soniapriyan<br>@soniapriyan<br>@soniapriyan<br> Ah sue gua mules lu ngakak<br> 13:33 -  2018-05-01 dari  Palmerah Indonesia<br> 13:33 -  2018-05-01 dari  Palmerah Indonesia<b,9.91E+17, 5053899b6acdd6eb, Palmerah, Palmerah Indonesia,106.8014604,-6.18947,ah cik gua mulas akak,3,JKT
1503,@yuliastutiaJK, 2018-05-02, 13:46,@yuliastutiaJK<br>@yuliastutiaJK<br>@yuliastutiaJK<br>@yuliastutiaJK<br>@yuliastutiaJK<br>@yuliastutiaJK<br>@yuliastutiaJK<br>@yuliastutiaJK<br> Perut kempes gegara diare ㅠㅠ makan sekali keluarnya bisa 5x ㅠㅠ pengen berterimakasih karna menghilangk,9.92E+17, aa1d86bcd61a4d55, Pasar Kliwon, Pasar Kliwon Indonesia,110.8457286,-7.5629274,perut kempes gegar diare makan x terima kilang buncit sakit duhhh,2,Jateng
1504,@yvongloriabella, 2018-05-02, 03:39,@yvongloriabella<br>@yvongloriabella<br>@yvongloriabella<br>@yvongloriabella<br>@yvongloriabella<br>@yvongloriabella<br>@yvongloriabella<br>@yvongloriabella<br> Tapi biar udah tau bakalan mules  kalo lagi kepengen ya tetap dimakan. Kurang lebih kayak aku ,9.91E+17, 6e0f0a00ef60a2bf, Kalimantan Barat, Kalimantan Barat Indonesia,111.1098952,-0.47932985,biar mulas makan sakit sayang heuheu,0,Kalbar
1505,@yvongloriabella, 2018-05-02, 03:36,@yvongloriabella<br>@yvongloriabella<br>@yvongloriabella<br>@yvongloriabella<br>@yvongloriabella<br>@yvongloriabella<br>@yvongloriabella<br>@yvongloriabella<br> Perutku norak  tiap dikasi makan black pizza pasti mules. <br> 03:36 -  2018-05-02 dari  Kalim,9.91E+17, 6e0f0a00ef60a2bf, Kalimantan Barat, Kalimantan Barat Indonesia,111.1098952,-0.47932985,perut norak kasih makan black hamburger mulas,0,Kalbar
1506,@deasychicco, 2018-05-02, 03:09,@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br> duh saking mad bgt geram sampe2 mules perut lg mens aja sampe ga kerasa loh..pdhl bnr2 lagi mulees<br> 03:09 -  2018-05-02 dar,9.91E+17, a0ab46b927a3431d, Tangerang, Tangerang Indonesia,106.6348392,-6.186222,duh saking mad geram mulas perut mens asa lohpdhl mulees,3,Banten
1507,@virginiaels8, 2018-05-02, 07:27,@virginiaels8<br>@virginiaels8<br>@virginiaels8<br>@virginiaels8<br>@virginiaels8<br>@virginiaels8<br>@virginiaels8<br>@virginiaels8<br> hal yg menyebalkan adalah ketika udh siap mau berangkat kekantor tetiba perut mules.<br> 07:27 -  2018-05-02 dari  Kal,9.91E+17, 68b536c5b253c1b0, Kalideres, Kalideres Indonesia,106.7102667,-6.1395765,sebal berangkat kantor kejap perut mulas,3,JKT
1508,@dudit1105_, 2018-05-02, 08:55,@dudit1105_<br>@dudit1105_<br>@dudit1105_<br>@dudit1105_<br>@dudit1105_<br>@dudit1105_<br>@dudit1105_<br>@dudit1105_<br> anxiety level udah gak bisa nahan sakit perut dan mules berkepanjangan. bentar lagi w mual2 nih<br> 08:55 -  2018-05-02 dari  Denpasar,9.91E+17, cf712fd91280ebff, Denpasar Barat, Denpasar Barat Indonesia,115.1973648,-8.650534,cemas level tahan sakit perut mulas bentar w mual,2,Bali
1509,@holymolykookie, 2018-05-02, 08:44,@holymolykookie<br>@holymolykookie<br>@holymolykookie<br>@holymolykookie<br>@holymolykookie<br>@holymolykookie<br>@holymolykookie<br>@holymolykookie<br> Udah dong sakit perut ini gua :''''<br> 08:44 -  2018-05-02 dari  Ciledug Indonesia<br> 08:44 -  2018-,9.91E+17, 7c7e93f29191841c, Ciledug, Ciledug Indonesia,106.7132346,-6.220018,sakit perut gua,2,Banten
1510,@OteTatsuya, 2018-05-02, 22:24,@OteTatsuya<br>@OteTatsuya<br>@OteTatsuya<br>@OteTatsuya<br>@OteTatsuya<br>@OteTatsuya<br>@OteTatsuya<br>@OteTatsuya<br> betul dos  mari biarkan dia mencret paripurna. kerasa dong gregetnya uda bikin twit mencak2 tp ga ada respon.<br> 22:24 -  2018-05-02 ,9.92E+17, 526b5b0a9ee00dc6, Sukawati, Sukawati Indonesia,115.2695838,-8.583452,dos mari biar mencret paripurna asa gereget email mencak respons,5,Bali
1511,@IndriEkaSaras, 2018-05-02, 17:39,@IndriEkaSaras<br>@IndriEkaSaras<br>@IndriEkaSaras<br>@IndriEkaSaras<br>@IndriEkaSaras<br>@IndriEkaSaras<br>@IndriEkaSaras<br>@IndriEkaSaras<br> Mencret nanti mbak <br> 17:39 -  2018-05-02 dari  Boyolali Indonesia<br> 17:39 -  2018-05-02 dari  Boyolali In,9.92E+17, f339acbd799e8a84, Boyolali, Boyolali Indonesia,110.5933235,-7.5179895,mencret mbak,5,Jateng
1512,@albert_na, 2018-05-02, 22:16,@albert_na<br>@albert_na<br>@albert_na<br>@albert_na<br>@albert_na<br>@albert_na<br>@albert_na<br>@albert_na<br> Terus aku juga nggak pedean orangnya pas masuk SD.   Waktu kelas satu aku pernah pup di celana karna diare. Terus malah diejek sama teman-tema,9.92E+17, 8497d03e1326d719, Tembalang 1, Tembalang 1 Indonesia,110.4599202,-7.0477785,gede orang masuk sd kelas bab celana diare ejek teman teman jengkel guru kelas simpatik telanjur malas kali urus anak nakal,4,Jateng
1513,@deasychicco, 2018-05-02, 14:07,@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br> makan ini dulu dah ntr baru mkn yg agak berat soalnya lg mules bgt ga terlalu laper <br> 14:07 -  2018-05-02 dari  Tangerang I,9.92E+17, a0ab46b927a3431d, Tangerang, Tangerang Indonesia,106.6348392,-6.186222,makan oke mkn berat mulas lapar,0,Banten
1514,@OteTatsuya, 2018-05-02, 22:18,@OteTatsuya<br>@OteTatsuya<br>@OteTatsuya<br>@OteTatsuya<br>@OteTatsuya<br>@OteTatsuya<br>@OteTatsuya<br>@OteTatsuya<br> mencret paripurna bin konyol. <br> 22:18 -  2018-05-02 dari  Sukawati Indonesia<br> 22:18 -  2018-05-02 dari  Sukawati Indonesia<br> 2,9.92E+17, 526b5b0a9ee00dc6, Sukawati, Sukawati Indonesia,115.2695838,-8.583452,mencret paripurna bin konyol,5,Bali
1515,@deasychicco, 2018-05-02, 17:24,@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br>@deasychicco<br> waduuh sbnrnya lg nahan mules ini gw tetep jalan ke mall sms hahah<br> 17:24 -  2018-05-02 dari  Curug Indonesia<br> 17:24 -  ,9.92E+17, 1d982263cb72d996, Curug, Curug Indonesia,106.6008425,-6.243781,tahan mulas jalan mal telpon hahah,3,Banten
1516,@KayuagungRadio, 2018-05-02, 09:47,@KayuagungRadio<br>@KayuagungRadio<br>@KayuagungRadio<br>@KayuagungRadio<br>@KayuagungRadio<br>@KayuagungRadio<br>@KayuagungRadio<br>@KayuagungRadio<br> #NAKTAUNIAN Anak diare perlu antibiotik atau tidak? Diare merupakan salah satu penyakit yang kerap men,9.92E+17, 70d779a2aa1516db, Kota Surabaya, Kota Surabaya Jawa Timur,112.7308709,-7.2770975,naktaunian anak diare antibiotik diare salah sakti kerap anak anak tangan diare cair penuh,4,Jatim
1517,@chizznanda, 2018-05-02, 08:12,@chizznanda<br>@chizznanda<br>@chizznanda<br>@chizznanda<br>@chizznanda<br>@chizznanda<br>@chizznanda<br>@chizznanda<br> Ga ngerti kenapa kalo minum yg rasa coklat endingnya perut mesti mules.  Koyone aku ra patut ngombe coklat <br> 08:12 -  2018-05-02 da,9.91E+17, 31569f33fbe4e733, Lowokwaru, Lowokwaru Indonesia,112.6068496,-7.943315,erti minum coklat plot perut mesti mulas koyone seg patut mampir coklat,3,Jatim
1518,@yulinda_psi, 2018-05-02, 22:21,@yulinda_psi<br>@yulinda_psi<br>@yulinda_psi<br>@yulinda_psi<br>@yulinda_psi<br>@yulinda_psi<br>@yulinda_psi<br>@yulinda_psi<br> Lalu suamiku. Sakit perut  disuruh rontgen (aneh bukan? Mestinya USG ) Didiagnosa appendix (usus buntu). Langsung disuruh oper,9.92E+17, cf49b485a7021017, Medan Selayang, Medan Selayang Indonesia,98.63831563,3.56782945,suami sakit perut rontgen aneh mesti diagnosis apendiks usus buntu langsung operasi kait operasi pergi cari opini dokter,2,Sumut
1519,@ikhhsn, 2018-05-03, 17:46,@ikhhsn<br>@ikhhsn<br>@ikhhsn<br>@ikhhsn<br>@ikhhsn<br>@ikhhsn<br>@ikhhsn<br>@ikhhsn<br> Perut mules  yang mau keluar udah diujung  cari toilet gak ketemu  tapi tetap enak dilihat pada saat yang sama. <br> 17:46 -  2018-05-03 dari  Medan Deli Indonesia<br,9.92E+17, 1e29a0a2def987cb, Medan Deli, Medan Deli Indonesia,98.68685145,3.67898865,perut mulas ujung cari toilet ketemu enak,3,Sumut
1520,@chicohakim, 2018-05-03, 15:05,@chicohakim<br>@chicohakim<br>@chicohakim<br>@chicohakim<br>@chicohakim<br>@chicohakim<br>@chicohakim<br>@chicohakim<br> Sakit perut? Kenapa sakit perut? Pendukung lo pada gilak nih @sandiuno coba dirapatkan barisannya  takutnya nular.<br> 15:05 -  2018-0,9.92E+17, 00ce43ecd091a5e8, Kebayoran Baru, Kebayoran Baru Indonesia,106.8079371,-6.2445845,sakit perut sakit perut dukung gila sandi coba rapat baris takut tular,2,JKT
1521,@aurasmaradana, 2018-05-03, 15:41,@aurasmaradana<br>@aurasmaradana<br>@aurasmaradana<br>@aurasmaradana<br>@aurasmaradana<br>@aurasmaradana<br>@aurasmaradana<br>@aurasmaradana<br> Iya. Makanya mules diajak joget sih<br> 15:41 -  2018-05-03 dari  Kramat Jati Indonesia<br> 15:41 -  2018-05-0,9.92E+17, 0e960886390aa80d, Kramat Jati, Kramat Jati Indonesia,106.8705935,-6.275768,iya mulas ajak joget,3,JKT
1522,@desymiladiana, 2018-05-03, 11:02,@desymiladiana<br>@desymiladiana<br>@desymiladiana<br>@desymiladiana<br>@desymiladiana<br>@desymiladiana<br>@desymiladiana<br>@desymiladiana<br> Lagi nungguin antrian dokter  mendadak perut mules.  Aku bisa apa? <br> 11:02 -  2018-05-03 dari  Lowokwaru In,9.92E+17, 31569f33fbe4e733, Lowokwaru, Lowokwaru Indonesia,112.6068496,-7.943315,tunggu antre dokter dadak perut mulas,3,Jatim
1523,@mypurplebee_, 2018-05-03, 13:37,@mypurplebee_<br>@mypurplebee_<br>@mypurplebee_<br>@mypurplebee_<br>@mypurplebee_<br>@mypurplebee_<br>@mypurplebee_<br>@mypurplebee_<br> mulai sakit perut <br> 13:37 -  2018-05-03 dari  Tanah Abang Indonesia<br> 13:37 -  2018-05-03 dari  Tanah Abang Indon,9.92E+17, 019ffe0a3471b036, Tanah Abang, Tanah Abang Indonesia,106.817736,-6.2016105,sakit perut,2,JKT
1524,@ekoyepe, 2018-05-03, 23:24,@ekoyepe<br>@ekoyepe<br>@ekoyepe<br>@ekoyepe<br>@ekoyepe<br>@ekoyepe<br>@ekoyepe<br>@ekoyepe<br> Nganti mules<br> 23:24 -  2018-05-03 dari  Purworejo Indonesia<br> 23:24 -  2018-05-03 dari  Purworejo Indonesia<br> 23:24 -  2018-05-03 dari  Purworejo Indon,9.92E+17, 62250815f421783d, Purworejo, Purworejo Indonesia,110.0160241,-7.726974,ngung mulas,3,Jateng
1525,@radendea, 2018-05-03, 21:25,@radendea<br>@radendea<br>@radendea<br>@radendea<br>@radendea<br>@radendea<br>@radendea<br>@radendea<br> Udah gabisa bedain lg mana mules pengen  dan mules mau brojol HHHHHH  au ah~<br> 21:25 -  2018-05-03 dari  Arcamanik Indonesia<br> 21:25 -  2018-05-03,9.92E+17, 62036130f065f31e, Arcamanik, Arcamanik Indonesia,107.6771103,-6.921403,beda mulas mulas rojol hhhhhh au ah,3,Jabar
1526,@cangkir_item, 2018-05-03, 03:42,@cangkir_item<br>@cangkir_item<br>@cangkir_item<br>@cangkir_item<br>@cangkir_item<br>@cangkir_item<br>@cangkir_item<br>@cangkir_item<br> Jam segini nginep di lab dan mules  sangat pr<br> 03:42 -  2018-05-03 dari  Coblong Indonesia<br> 03:42 -  2018-05-03 ,9.92E+17, 2c0294c5eab821c9, Coblong, Coblong Indonesia,107.6142103,-6.88176745,jam gin inap lab mulas pr,3,Jabar
1527,@a__prawira, 2018-05-03, 19:22,@a__prawira<br>@a__prawira<br>@a__prawira<br>@a__prawira<br>@a__prawira<br>@a__prawira<br>@a__prawira<br>@a__prawira<br> playlist #1 gue tuh @LittleMix yg judulnya #secretlovesong     ga kebayangkannnnn...???!!! yaudah sih jangan dibayangin  ntar pada mul,9.92E+17, 00ce43ecd091a5e8, Kebayoran Baru, Kebayoran Baru Indonesia,106.8079371,-6.2445845,playlist littlemix judul pesong bayang bayang entar mulas,3,JKT
1528,@vta_sari, 2018-05-03, 21:44,@vta_sari<br>@vta_sari<br>@vta_sari<br>@vta_sari<br>@vta_sari<br>@vta_sari<br>@vta_sari<br>@vta_sari<br> dari laper trus deg2an jd sakit perut..syukurlah udah sampe rmh..alhamdulillah<br> 21:44 -  2018-05-03 dari  Setia Budi Indonesia<br> 21:44 -  2018-05,9.92E+17, 66555622726ab358, Setia Budi, Setia Budi Indonesia,106.8350756,-6.2213485,lapar degan jd sakit fisi alhamdulillah,2,JKT
1529,@opinidion, 2018-05-03, 22:44,@opinidion<br>@opinidion<br>@opinidion<br>@opinidion<br>@opinidion<br>@opinidion<br>@opinidion<br>@opinidion<br> Kamu kayak mules. Datang dan pergi sesuka hati.<br> 22:44 -  2018-05-03 dari  Sawahan Indonesia<br> 22:44 -  2018-05-03 dari  Sawahan Indonesi,9.92E+17, 48fa312df6d273f1, Sawahan, Sawahan Indonesia,112.7214629,-7.275803,mulas pergi suka hati,3,Jatim
1530,@SonyFebryan, 2018-05-03, 02:19,@SonyFebryan<br>@SonyFebryan<br>@SonyFebryan<br>@SonyFebryan<br>@SonyFebryan<br>@SonyFebryan<br>@SonyFebryan<br>@SonyFebryan<br> Turu kw wis bngi mboan mencret zum hihihi<br> 02:19 -  2018-05-03 dari  Tanjung Priok Indonesia<br> 02:19 -  2018-05-03 dari  ,9.92E+17, 849e167064f094d2, Tanjung Priok, Tanjung Priok Indonesia,106.8778693,-6.1299044,turun sil dewe bngi mboan mencret zum hihihi,5,JKT
1531,@TiiaraAyu, 2018-05-04, 14:59,@TiiaraAyu<br>@TiiaraAyu<br>@TiiaraAyu<br>@TiiaraAyu<br>@TiiaraAyu<br>@TiiaraAyu<br>@TiiaraAyu<br>@TiiaraAyu<br> kena ujan. sakit perut. telat makan. sakit perut. begadang. sakit perut. makan pedes. sakit perut. tapi kok ga slim slim ya kayak nyanyaaaaio ,9.92E+17, 08a21067b8eaf319, Sukarami, Sukarami Indonesia,104.7135512,-2.916703,kena hujan sakit perut telat makan sakit perut begadang sakit perut makan pedas sakit perut peplum peplum nyanya,2,Sumsel
1532,@genthongifa, 2018-05-04, 16:42,"@genthongifa<br>@genthongifa<br>@genthongifa<br>@genthongifa<br>@genthongifa<br>@genthongifa<br>@genthongifa<br>@genthongifa<br> ku mau gerundel (dan curcol) mengenai kelakhuan para ""customer"" yg aneh2 ah... ndapapa daripada mules sendirian<br> 16:42 -  2",9.92E+17, c05dfe6f552ce6b1, Gubeng, Gubeng Indonesia,112.754074,-7.2840905,gerundel bacot dil customer aneh ah mendap mulas,3,Jatim
1533,@ArdiannArd, 2018-05-04, 17:19,@ArdiannArd<br>@ArdiannArd<br>@ArdiannArd<br>@ArdiannArd<br>@ArdiannArd<br>@ArdiannArd<br>@ArdiannArd<br>@ArdiannArd<br> Makanan baru aja datang  perut malah mules. Mau ga mau harus dihabiskan ketika masih panas.<br> 17:19 -  2018-05-04 dari  Banjarsari I,9.92E+17, b6bbc85d8e3411a0, Banjarsari, Banjarsari Indonesia,110.8156451,-7.5471697,makan perut mulas habis panas,0,Jateng
1534,@Dhe_Gea, 2018-05-04, 16:12,@Dhe_Gea<br>@Dhe_Gea<br>@Dhe_Gea<br>@Dhe_Gea<br>@Dhe_Gea<br>@Dhe_Gea<br>@Dhe_Gea<br>@Dhe_Gea<br> Buka twitter  DM Instagram masuk. Pas buka instagram  ada mention masuk. Bulak-balik aja lu dhe dari twitter ke IG biar keliatan kek orang diare gitu -____-<b,9.92E+17, d16052cf1200267a, Menteng, Menteng Indonesia,106.8421736,-6.190237,buka twitter dm instagram masuk buka instagram mention masuk bulak twitter ig biar liat kek orang diare,4,JKT
1535,@adlimrn, 2018-05-04, 10:51,@adlimrn<br>@adlimrn<br>@adlimrn<br>@adlimrn<br>@adlimrn<br>@adlimrn<br>@adlimrn<br>@adlimrn<br> Kerempongan pagi hari bolak balik bolak balik ditambah sakit perut maknyos! Awas aja kalau ga jadi <br> 10:51 -  2018-05-04 dari  Menteng Indonesia<br> 10:51 ,9.92E+17, d16052cf1200267a, Menteng, Menteng Indonesia,106.8421736,-6.190237,rempong pagi bolak bolak sakit perut maknyos awas,2,JKT
1536,@PrasetyoDimas2, 2018-05-04, 15:31,@PrasetyoDimas2<br>@PrasetyoDimas2<br>@PrasetyoDimas2<br>@PrasetyoDimas2<br>@PrasetyoDimas2<br>@PrasetyoDimas2<br>@PrasetyoDimas2<br>@PrasetyoDimas2<br> Maitimo diare atau sakit mata lagi ? <br> 15:31 -  2018-05-04 dari  Pangkalan Indonesia<br> 15:31 -  2,9.92E+17, dee36bf24ad34bfb, Pangkalan, Pangkalan Indonesia,107.2434683,-6.504075,maitimo diare sakit mata,4,Jabar
1537,@irsandyrmdhn, 2018-05-04, 00:45,@irsandyrmdhn<br>@irsandyrmdhn<br>@irsandyrmdhn<br>@irsandyrmdhn<br>@irsandyrmdhn<br>@irsandyrmdhn<br>@irsandyrmdhn<br>@irsandyrmdhn<br> Bangsuy  tadi siang dibeliin Siomay makannya pake saus indo*food perut jadi mules Terus tadi abis maghrib dibeliin nas,9.92E+17, ae08c074b545d4a3, Serang, Serang Indonesia,107.1487145,-6.370803,negara siang beli batagor makan pakai saus mem perut mulas abis magrib beli capcai pedas barusan abis sewah tais,0,Jabar
1538,@nitarose38, 2018-05-04, 18:55,@nitarose38<br>@nitarose38<br>@nitarose38<br>@nitarose38<br>@nitarose38<br>@nitarose38<br>@nitarose38<br>@nitarose38<br> Bisa kali hahahhaha  Tapi siap2 aja abis nyalon kita diare <br> 18:55 -  2018-05-04 dari  Tambora Indonesia<br> 18:55 -  2018-05-04 da,9.92E+17, d658c55e8461b256, Tambora, Tambora Indonesia,106.8062711,-6.1488885,kali hahahhaha abis salon diare,4,JKT
1539,@risnacucu21, 2018-05-04, 09:10,@risnacucu21<br>@risnacucu21<br>@risnacucu21<br>@risnacucu21<br>@risnacucu21<br>@risnacucu21<br>@risnacucu21<br>@risnacucu21<br> Apalah aku mah pagi2 minum susu aja mencret<br> 09:10 -  2018-05-04 dari  Citeureup Indonesia<br> 09:10 -  2018-05-04 dari  Ci,9.92E+17, e1efc63ca2c038b8, Citeureup, Citeureup Indonesia,106.8842536,-6.5444475,mah pagi minum susu mencret,5,Jabar
1540,@mferian_, 2018-05-04, 10:03,@mferian_<br>@mferian_<br>@mferian_<br>@mferian_<br>@mferian_<br>@mferian_<br>@mferian_<br>@mferian_<br> Ngising beling  mencret ceret<br> 10:03 -  2018-05-04 dari  Turi Indonesia<br> 10:03 -  2018-05-04 dari  Turi Indonesia<br> 10:03 -  2018-05-04 dari  ,9.92E+17, 35a7a10363641f3f, Turi, Turi Indonesia,110.3789752,-7.6267905,sing beling mencret ceret,5,DIY
1541,@alfytrizq, 2018-05-04, 00:04,@alfytrizq<br>@alfytrizq<br>@alfytrizq<br>@alfytrizq<br>@alfytrizq<br>@alfytrizq<br>@alfytrizq<br>@alfytrizq<br> Sakit perut beb gak bisa kentut. Huhu<br> 00:04 -  2018-05-04 dari  Wonotunggal Indonesia<br> 00:04 -  2018-05-04 dari  Wonotunggal Indonesia<,9.92E+17, 8eb541a13a3d56e2, Wonotunggal, Wonotunggal Indonesia,109.7627197,-7.032455,sakit perut beb kentut huhu,2,Jateng
1542,@aukuman, 2018-05-04, 23:08,@aukuman<br>@aukuman<br>@aukuman<br>@aukuman<br>@aukuman<br>@aukuman<br>@aukuman<br>@aukuman<br> Seharian mules dan diare  udah 4x. Terakhir pup  isinya cabe semua. Good job  dear stomach! <br> 23:08 -  2018-05-04 dari  Grogol Petamburan Indonesia<br> 23:,9.92E+17, 2cd5efeb7102867f, Grogol Petamburan, Grogol Petamburan Indonesia,106.7907021,-6.1618445,mulas diare x bab isi cabe good job hai stomata,3,JKT
1543,@zahrakhrn, 2018-05-05, 04:15,@zahrakhrn<br>@zahrakhrn<br>@zahrakhrn<br>@zahrakhrn<br>@zahrakhrn<br>@zahrakhrn<br>@zahrakhrn<br>@zahrakhrn<br> Jadi tuh  pagi buta jam segini gue kebwngun gegara mules kepengen sakit perut. Alhasil yaudah dong ke kamar mandi untuk menuntaskan ini semua ,9.93E+17, 31e4594e7a7e7e89, Pasar Rebo, Pasar Rebo Indonesia,106.8616602,-6.3283165,pagi buta jam gin kebwngun gegar mulas sakit perut alhasil kamar mandi tuntas doa bobok ganggu,1,JKT
1544,@zahrakhrn, 2018-05-05, 04:19,@zahrakhrn<br>@zahrakhrn<br>@zahrakhrn<br>@zahrakhrn<br>@zahrakhrn<br>@zahrakhrn<br>@zahrakhrn<br>@zahrakhrn<br> Udah semua  mau lanjutin tidur dong  secara tidur baru bentar  keganggu gegara mules. Mulai lah disini semua terjadi....<br> 04:19 -  2018-05-,9.93E+17, 31e4594e7a7e7e89, Pasar Rebo, Pasar Rebo Indonesia,106.8616602,-6.3283165,tidur tidur bentar ganggu gegar mulas,3,JKT
1545,@meiokris, 2018-05-05, 06:38,@meiokris<br>@meiokris<br>@meiokris<br>@meiokris<br>@meiokris<br>@meiokris<br>@meiokris<br>@meiokris<br> Waduh sepagian mules<br> 06:38 -  2018-05-05 dari  Kalimantan Selatan Indonesia<br> 06:38 -  2018-05-05 dari  Kalimantan Selatan Indonesia<br> 06:38 -,9.93E+17, 67ee4e65b49cb758, Kalimantan Selatan, Kalimantan Selatan Indonesia,115.5159942,-2.74566825,pagi mulas,1,Kalsel
1546,@kuswan_uchan, 2018-05-05, 06:17,@kuswan_uchan<br>@kuswan_uchan<br>@kuswan_uchan<br>@kuswan_uchan<br>@kuswan_uchan<br>@kuswan_uchan<br>@kuswan_uchan<br>@kuswan_uchan<br> Tonton semrawut bikin sakit perut..  Full video: https://youtu.be/k9m0Zx_yH2M   #iseng #music #guitar #electric #funk ,9.93E+17, 6066956b38a2b2d9, Pancoran Mas, Pancoran Mas Indonesia,106.8152454,-6.3944565,tonton semrawut sakit perut full video iseng music gitar piezoelektrik funk metal jamming practice record,2,Jabar
1547,@Fatkhul_Huda75, 2018-05-05, 10:39,@Fatkhul_Huda75<br>@Fatkhul_Huda75<br>@Fatkhul_Huda75<br>@Fatkhul_Huda75<br>@Fatkhul_Huda75<br>@Fatkhul_Huda75<br>@Fatkhul_Huda75<br>@Fatkhul_Huda75<br> Silahkan elu mencret. karna jokowi selalu meroket.<br> 10:39 -  2018-05-05 dari  Kebon Jeruk Indonesia,9.93E+17, 4e804e21f22144e1, Kebon Jeruk, Kebon Jeruk Indonesia,106.7756626,-6.185602,sila mencret jokowi roket,5,JKT
1548,@islamiantoo, 2018-05-05, 09:51,@islamiantoo<br>@islamiantoo<br>@islamiantoo<br>@islamiantoo<br>@islamiantoo<br>@islamiantoo<br>@islamiantoo<br>@islamiantoo<br> Kenapa tiap weekend selalu mules seharian <br> 09:51 -  2018-05-05 dari  Tanah Abang Indonesia<br> 09:51 -  2018-05-05 dari  T,9.93E+17, 019ffe0a3471b036, Tanah Abang, Tanah Abang Indonesia,106.817736,-6.2016105,weekend mulas,3,JKT
1549,@mnaufalshidqi, 2018-05-05, 21:20,@mnaufalshidqi<br>@mnaufalshidqi<br>@mnaufalshidqi<br>@mnaufalshidqi<br>@mnaufalshidqi<br>@mnaufalshidqi<br>@mnaufalshidqi<br>@mnaufalshidqi<br> Selalu setelah makan mules.... Bakal jadi langganan pom bensin sih ini<br> 21:20 -  2018-05-05 dari  Regol Ind,9.93E+17, b05ab60b6c5fcaab, Regol, Regol Indonesia,107.6136018,-6.93910275,makan mulas langgan bensin bensin,0,Jabar
1550,@putriprstya, 2018-05-05, 21:17,@putriprstya<br>@putriprstya<br>@putriprstya<br>@putriprstya<br>@putriprstya<br>@putriprstya<br>@putriprstya<br>@putriprstya<br> Mules terus :( karna boncabe sih ini bukan kontraksi.<br> 21:17 -  2018-05-05 dari  Dau Indonesia<br> 21:17 -  2018-05-05 dari,9.93E+17, 70e9459a0d086839, Dau, Dau Indonesia,112.5590927,-7.947944,mulas cabe kontraksi,3,Jatim
1551,@duuwiieedwi, 2018-05-05, 19:20,@duuwiieedwi<br>@duuwiieedwi<br>@duuwiieedwi<br>@duuwiieedwi<br>@duuwiieedwi<br>@duuwiieedwi<br>@duuwiieedwi<br>@duuwiieedwi<br> tgl 1 sakit perut bolak balik kamar mandi semcam diare...berlanjut ke tgl 2 tak berani makan sjak pagi krn takut skit perut sm,9.93E+17, f50436e042d3f6a6, Mandonga, Mandonga Indonesia,122.4851036,-3.9841273,tanggal sakit perut bolak kamar mandi tanggal berani makan mei pagi takut sikit perut tanggal jg makan tanggal malam makan syur tanggal mei hlgan jd sikit prutnya mens,0,Sultra
