,username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result
359,@alfaruqsjp, 2018-01-28, 19:07, Mie bule'K  pedes nya gak bikin sakit perut  karena pakai bumbu tumis yang di buat sendiri ya … https://www.instagram.com/p/Befhe8kDwt6/ ,957585855266394113, 1ebf5e3922ef6f86, Sayung, Sayung Indonesia,110.51016613971106,-6.922338000000001,kopyok bule pedas bikin sakit perut pakai bumbu tumis sidi ya aja
360,@abujanganlagi, 2018-01-28, 11:17, Udara dinginnn ginii bikin mules....,957467521979854850, bf01cad1aa4e7bed, Bekasi Selatan, Bekasi Selatan Indonesia,106.98589472437752,-6.2358325,bandar dingin bikin mulas
361,@DE10_Official, 2018-01-28, 15:42, Kalo ngelawak jangan disini min  mules gue ,957534214634663937, 2e1008fd77a5b1bf, Pondokgede, Pondokgede Indonesia,106.92829516093106,-6.2931675,lawak min mulas gue
362,@Agus41458369, 2018-01-28, 15:38, Bahwa nasi goreng kesukaanku.yang satunya bilang kl aku makan nasi goreng akan sakit perut.jadi mana yang disalahkan?,957533318358089728, d00442c6d17663b2, Gayungan, Gayungan Indonesia,112.72526598876505,-7.3300005000000015,nasi goreng suka salah bilang makan nasi goreng sakit salah
363,@TM_Yuni99, 2018-01-28, 08:30, Kog pegel yhaaaaa  kog pusing yhaaa  kog sakit perut yhaaa  Bus nya emang terdabesst lahhh ngebutnyaa bikin gabisa mupon huhu ,957425650406588416, 42ee1fbd9f9c5a0f, Gajahmungkur, Gajahmungkur Indonesia,110.40119019297924,-7.01057935,kog gel yhaaaaa pusing yhaaa sakit perut yhaaa bus emang damai lahhh ngebut bikin mupon huhu
364,@Rinz_Abd, 2018-01-28, 20:26, Allah ya Karimmm sambelnya  ga  mules apa itu cang? ,957605710149255169, 399e79a7f42048e2, Sawangan, Sawangan Indonesia,106.76366008726549,-6.3928945000000015,tuhan ya karim sambal gue mulas cang
365,@Febiagusdr, 2018-01-28, 08:42, Kalo kamu laper dan mules diwaktu yg sama  apa yg kamu lakukan duluan? Makan apa boker?,957428574612369408, 1e4e03fbdcbb94d9, Dawe, Dawe Indonesia,110.89672545688124,-6.702605,lapar mulas yg yg laku keburu makan beol
366,@KriswantoHyandi, 2018-01-28, 00:17, Pulang pulang sakit perut,957301539164454912, 67ee4e65b49cb758, Kalimantan Selatan, Kalimantan Selatan Indonesia,115.51599417801836,-2.74566825,pulang pulang sakit perut
367,@ahmadbudiarto, 2018-01-28, 07:42, Fenomena aneh  setiap sarapan sebelum jam 10 pagi pasti mules,957413632781856768, 66555622726ab358, Setia Budi, Setia Budi Indonesia,106.8350755724146,-6.2213485,fenomena aneh sarap jam  pagi mulas
368,@mahdamala, 2018-01-28, 00:20, Orang maruk. Pesen kopi langsung dua gelas. Obat rindu kebayang kopi sejuk selama seminggu. Pulang2 mules ,957302354545491969, 70e9459a0d086839, Dau, Dau Indonesia,112.55909266091743,-7.947944000000001,orang kemaruk sen kopi langsung gelas obat rindu bayang kopi sejuk pulang mulas
369,@ninasapphira, 2018-01-28, 21:39, Kebayang ga sakitnya mens hari pertama + mules? ,957624094865874945, 0b07849d325660cd, Sukolilo, Sukolilo Indonesia,112.80783998385029,-7.288131,bayang gue sakit mens mulas
370,@7Berry, 2018-01-28, 03:05, LFC mah hade pisan..  Td pas ditonton bentar LFC 1 - 0 WBA  kemudian perut mules..  Ditinggal modol bentar..  Lanjut nonton  LFC 1 - 2 WBA..  Ini semua gegara modol anjirr.. ,957343718163415041, 9c74447e60755891, Sukajadi, Sukajadi Indonesia,107.58875456964205,-6.88927375,mu mah hade pis td pas tonton bentar mu   welter perut mulas tinggal modol bentar tonton mu   welter gegar modol banjir
371,@ayunnn_, 2018-01-28, 21:18, Tadi capek ngetawain video tik tok sekarang ditambah ini  wa sakit perut  ,957618849825697793, 440543bcd7c9e403, Sewon, Sewon Indonesia,110.35208153828309,-7.8559135,capek ketawa video tik tok wa sakit perut
372,@nrsilas, 2018-01-29, 08:55, Efek rakus sama lombok paginya mules pake bgt. Bolak balik kamar mandi ,957794320303599617, 9385367bb98a325e, Semarang Barat, Semarang Barat Indonesia,110.38437505751992,-6.978917,efek rakus lombok mulas pakai banget bolak kamar mandi
373,@Kazzam17, 2018-01-29, 16:04, Berat memang menahan sakit perut ini  mulai dari balikpapan sampe malang euy,957902335916703744, a125f664faa740fa, Singosari, Singosari Indonesia,112.63082834637147,-7.851689,berat tahan sakit perut balikpapan ampe malang euy
374,@lianuridaa, 2018-01-29, 12:18, Mari mules bersamaaa ,957845380758093824, 0c1c821962584454, Pamulang, Pamulang Indonesia,106.72537350841672,-6.3168635,mari mulas
375,@Hildaalviiana, 2018-01-29, 08:31, Sakit kepala sakit perut sakit ini itu macem2 padahal sugest dari rasa malas kerja dihari senin ,957788360071774208, f34e85bf36ae25a3, Cempaka Putih, Cempaka Putih Indonesia,106.87578898973301,-6.181276499999999,sakit kepala sakit perut sakit aneh sugesti malas kerja senin
376,@KayuagungRadio, 2018-01-29, 09:12, #spo_beritabagus Manfaat mengejutkan dari makan pisang mentah 1. Meningkatkan penyerapan gizi 2. Mengatur tekanan darah 3. Membantu pencernaan 4. Mengandung bakteri probiotik 5. Obat diare 6. Sempurna untuk pengidap diabetes 7. Meningkatkan metabolisme 8. Tinggi Vitamin B6,957798582253363200, 78d745e0e33ed7a4, Sukarame, Sukarame Indonesia,104.75114575237593,-2.986931,berita manfaat kaget makan pisang mentah  tingkat serap gizi  atur tekan darah  mudah cerna  kandung bakteri antibiotik  obat diare  sempurna idap diabetes  tingkat metabolisme  vitamin b
377,@BKIPM_Batam, 2018-01-29, 09:30, 29/1 Uji isolasi Bakteri Salmonella pada media BSA  HE dan XLD @HumasBKIPM @AshariSyarief #OneHealthKIPM,957803097555853312, 034ab67b4e0af012, Nongsa, Nongsa Indonesia,104.13092378949705,1.1152831,ajak uji isolasi bakteri salmonela media vespa eru kruk humas syarif onehealthkipm
378,@MrJunianto, 2018-01-29, 23:30," 2).Penjaga apotik masih belum paham dengan apa yang mau dibeli pemuda tersebut  ""ini?"" sambil mengangkat botol obat mencret ""Bukan  Pak  yang di sebelahnya"" ""Oh yang ini?"" ""Bukan  Pak  tapi yang Itu.. Itu.. warnanya Silver""",958014571482005504, 0f5663ec8d8681e5, Purwokerto Utara, Purwokerto Utara Indonesia,109.23740870943148,-7.39976395,jaga apotik paham jual pemuda angkat botol obat mencret sidi belah oh warna silver
379,@triopambudi, 2018-01-29, 22:32, B.TAY PIN SAN PUYER SAKIT PERUT #TPSSerbuk  Ramaikan gaess @kaksupri @chocomut @hermavvan @Jsetya_ @JAsaputra_,957999990101561346, 7706827e5ae21f3f, Serpong, Serpong Indonesia,106.68744135689285,-6.307296,bolu pin ego puyer sakit buncit tpsserbuk ramai oke kaksupri chocomut bagus email jasaputra
380,@ebfmjambi, 2018-01-29, 19:46, #SUNSET ANGKRINGAN . . . EBnersss!!!  Ternyata adalohh 7 Makanan yg bisa jadi obat Alami kalo kamu Diare! Penasaran?? Makanya Stay tune yaappp http://www.ebfmjambi.com ,957958054804316161, 4dff0cf53867fbf2, Kota Jambi, Kota Jambi Jambi,103.6459479559608,-1.6222459999999999,gardu miring ebnersss nyata dada  makan yg obat alami kalo diare penasaran bajang tung yaappp
381,@ranggasatria52, 2018-01-29, 09:25, Sakit perut,957801737703706624, 08b7f5a475f3f9b7, Buduran, Buduran Indonesia,112.76757866580613,-7.445238000000001,sakit perut
382,@upiinhere, 2018-01-29, 01:04, Kuminta tuhan selalu menjagamu dan qyaraku aku terus meminta kepadanya agar kalian tak kekurangan apapun  agar duniamu tak membosankan.Agar kau tak sakit perut&kepala  agar kau bs terus makan agar tak skit perutmu. Aku tau aku mungkin berlebihan tp maaf syng aku hanya ingin itu.,957675848395407360, 9df9ed29deb221d9, Banjar, Banjar Indonesia,106.0971907160725,-6.363519999999999,tuhan jaga dara dunia bosan kau sakit perut kau bs makan sikit perut tau tp maaf uda
383,@ekagocenk, 2018-01-30, 11:11, Tips mengatasi mules dipagi hari: Tetap tenang dan nikmati proses nya..,958190952572641281, 7b6a59ab52ddb419, Ciracas, Ciracas Indonesia,106.89263088584462,-6.3330255,trik tanggulang mulas pagi tenang nikmat proses
384,@aulchan_, 2018-01-30, 13:34, tadi pagi pas berangkat kerja perut mules bgt  mana lagi di dalem bus transjkt dingin bgt  alhasil pas turun bus  dari halte ke kantor ku lari kenceng bgt udah kaya maze runner.,958226826001760256, 25f5e9dbc1b635ac, Gambir, Gambir Indonesia,106.82605578723835,-6.168961,pagi pas berangkat kerja perut mulas banget sidi dalem bus merang dingin banget alhasil pas turun bus halte tuju kantor mu lari kenceng banget uda kaya labirin runner
385,@arif_luqman, 2018-01-30, 07:03," Duh kok sakit perut ya tweeps? :""(",958128411267878912, 206d5d7a892e40c7, Karang Pilang, Karang Pilang Indonesia,112.68593797035385,-7.335499,duh sakit perut ya cuit
386,@Caramel9_, 2018-01-30, 20:12, Ketika minat baca; penyakit mulai berdatangan. Sakit gigi lah  sakit perut lah  sakit ngantuk lah  ,958327060195192832, cf1c1c15bb686413, Ilir Barat I, Ilir Barat I Indonesia,104.6984523465215,-2.9714635,minat baca sakti sakit gigi sakit perut sakit antuk
387,@renzrotty, 2018-01-30, 20:22, karena sakit perut & puyeng jadi udah ga ngeh lagi kalo apotekernya lupa masukin surat dari dokter ke plastik.. ah suek,958329507156410371, dd88d16e650304a9, Sukmajaya, Sukmajaya Indonesia,106.84753237199268,-6.3969215,sakit perut puyeng uda gue emang kalo apoteker lupa masuk surat dokter tuju plastik tawadu gesit
388,@Dhe_Gea, 2018-01-30, 22:41, Dilan... jangan diare bolak balik wc itu berat kamu nggak akan kuat Dilan,958364513736081408, bfdbc43393624a54, Maluku Utara, Maluku Utara Indonesia,124.8296039410708,-1.8316915,dil diare bolak wc berat kuat dil
389,@anivanuth, 2018-01-30, 22:58," perut lagi mules tambah liat grup yg berisikan kalimat ""YEAYY BATCH 4 IS OPENED"" pls gatepat bgt-_-",958368925716176896, c61287a718b8e465, Wirobrajan, Wirobrajan Indonesia,110.35059193489936,-7.8023095,perut mulas liat grup yg isi kalimat yeayy platform  is karikatur makas banget
390,@_denkukuh, 2018-01-30, 09:02, Kopi enak  abis ngopi langsung mules. *buat yg gasuka buah.,958158338738438145, b4ad9b44d9571074, Pati, Pati Indonesia,111.05214937841272,-6.7498405,kopi enak abis kopi langsung mulas yg suka buah
391,@TM_Yuni99, 2018-01-30, 09:47, Sakit perut ini terlalu menyiksakuuu hmmm   Baru hari pertama rasanya mules² gajelas sakitnya minta ampun ,958169856850870272, 42ee1fbd9f9c5a0f, Gajahmungkur, Gajahmungkur Indonesia,110.40119019297924,-7.01057935,sakit perut siksa hmmm cape sakit ampun
392,@cogase, 2018-01-31, 01:17, Yawla  semoga gak sakit perut yak hambamu ini karena ngemil martabak mini.,958403778012618752, cf8e8eeed2b8a101, Kembangan, Kembangan Indonesia,106.74214187944527,-6.1862365,idulfitri moga sakit perut aja hamba ngemil martabak mini
393,@AfifatunnisaB, 2018-01-31, 00:10, Mules-mules yang kayak gini bikin susah merem :(,958386899709652992, 5efad603be941ba8, Tamalate, Tamalate Indonesia,119.42576775843777,-5.18864695,mulas kayak bikin susah merem
394,@Zuyusof, 2018-01-31, 06:51, Bangun tidur ni terus sakit perut. Bala apeni,958487858645426176, 6ab2f5132f36eb85, Kuta, Kuta Indonesia,115.17794008938287,-8.725477999999999,bangun tidur sok sakit perut bala lampeni
395,@nurielfa, 2018-01-31, 06:57, Rindu memang berat. Tapi lebih berat menjalani hari-hari saat diare dan dismenore dateng berbarengan.   Ampun Gusti ,958489312848314368, d47b53eb86896ca9, Menganti, Menganti Indonesia,112.57508092186652,-7.2715905,rindu berat berat jalan diare dismenorea teng ampun gusti
396,@arif_luqman, 2018-02-01, 07:37, Adududuh sakit perut dah 3 hari ini,958861911260450816, 206d5d7a892e40c7, Karang Pilang, Karang Pilang Indonesia,112.68593797035385,-7.335499,duduk sakit perut dah 
397,@ockatos, 2018-02-01, 15:34, Mau marah tapi kayak ketahan. Kayak udah mules tapi nggak bisa pup.,958981899451420672, 39e923d79493cd32, Lima, Lima Indonesia,106.78742563967754,-6.3451445,marah kayak tahan kayak uda mulas bab
398,@cim______, 2018-02-01, 15:41, Diare itu lebih berat drpada rindu wkwk,958983651626074112, da02fd68ba12d8e8, Sukasari, Sukasari Indonesia,107.58904644830034,-6.8603106,diare berat rindu wkwk
399,@saturdated, 2018-02-01, 09:23, Aing menyaksikan dengan lapang dada berharap epic comeback but shit presentasi ngantuk  pengen berangkat ngga sempet boker  mules nahan boker 2 jam. ,958888632705728512, f0e3be87736a7a05, Padalarang 1, Padalarang 1 Indonesia,107.60254829977802,-6.974098,main saksi lapang dada harap epik debut shit presentasi antuk ken berangkat beol mulas tahan beol  jam
400,@sriwx, 2018-02-01, 22:21, Sakit perut di jam-jamnya ngantuk  gak tau diri emang:(,959084318080380934, f123a1228fb38987, Plumbon, Plumbon Indonesia,108.47618101712222,-6.717534499999998,sakit perut sidi jam antuk tau emang
401,@PerempuanThicka, 2018-02-01, 20:31, Aku salut sama orang yang tahan makan mie level-levelan. Aku dikit aja udah mules.,959056614715043840, 966210afcb797b90, Medan Kota, Medan Kota Indonesia,98.69103129152006,3.58810335,salut orang tahan makan kopyok level dikit aja uda mulas
402,@Patrician_G, 2018-02-01, 23:23, Dan setelah itu liat postingan ini. Mules liatnya....!!! ,959100011060510721, 39e923d79493cd32, Lima, Lima Indonesia,106.78742563967754,-6.3451445,liat postingan mules liat
403,@mochijwoos, 2018-02-01, 21:59, Hah kampret perutku malah mules anjirrrrrrrr,959078800892968966, 985d2f4ed1a2b7ef, Kalasan, Kalasan Indonesia,110.46639952064777,-7.7443824999999995,kampret perut mulas anjirrrrrrrr
404,@almishbah, 2018-02-02, 05:25, syifa kids Diar #diare #maduherbal  #syifakids  085725881971 @ Toko Herbal Yogyakarta https://www.instagram.com/p/Beq7a6WFnmi/ ,959190988379054080, 9353e81191ea3659, Godean, Godean Indonesia,110.29615114762986,-7.765384,syifa kids aru diare kahan syifakids  toko obat yogyakarta
405,@AnwarKhoirull, 2018-02-02, 01:16, Diare ini sungguh menyiksaku :(,959128449280483328, 7c31aa90a2eaf75a, Belik, Belik Indonesia,109.338892399788,-7.160171000000001,diare sungguh siksa
406,@kacongwawan, 2018-02-02, 04:58, Kenapa kalau pagi sering sakit perut ,959184097280053248, 3ebdd1fd9a979dc1, Pamekasan, Pamekasan Jawa Timur,113.4996894966068,-7.06865,pagi sakit perut
407,@ellykurniawann, 2018-02-02, 09:36, De ... Knp qm sakitnya diare muntah mlu sih ... Pengen rasanya jagain qm seharian full.tapi bunda harus kerja Sedihhh bgd ninggalin anak sakit di rumah ,959254170392866816, 9982e2946554cc04, Batu Ceper, Batu Ceper Indonesia,106.6542430468324,-6.145593,de qm sakit diare muntah mlu sih ken jaga qm lewar bunda kerja sedihhh banget tinggal anak sakit sidi rumah
408,@Widhi_Waskito, 2018-02-02, 06:06, Terdampar disini. Pas naik CL perut mendadak mules ngga karuan. Tujuan pun masih jauh ... Emergency break  (@ Stasiun Taman Kota in Jakarta) https://www.swarmapp.com/c/gLvc6sCQ1vY ,959201330647764992, cf8e8eeed2b8a101, Kembangan, Kembangan Indonesia,106.74214187944527,-6.1862365,dampar pas dam perut dadak mulas karuan tuju darurat breksi stasiun taman kota in bandung
409,@duwiry, 2018-02-02, 08:03, Jangankan di kampung MamaYo  di ibukota provinsi sj anana smp su tau buka kaki  waktunya sekolah malah sibuk cuci2 anak kecil pu konak bekas mencret  ,959230693606748160, 67af0508137cbb0d, Gunung Putri, Gunung Putri Indonesia,106.93888272578371,-6.377322,sidi kampung mama sidi kota provinsi sj anana smp su tau buka kaki sekolah sibuk cuci anak pu semok bekas mencret
410,@Gunnar_Roddick, 2018-02-02, 21:49, Haha dulu juga ingat waktu SD pernah mules eh pas mau pup malah dipanggil kakak kelas disuruh baris untuk latihan gerak jalan 17an.   Setiap ngelangkah bisa dirasain keluar dikit dikit dan latihannya kurang lebih 5 kilometer. Kebayangkan..,959438628748275716, 6e0f0a00ef60a2bf, Kalimantan Barat, Kalimantan Barat Indonesia,111.10989522389193,-0.4793298500000001,haha mi mulas eh pas bab panggil kakak kelas baris latih gerak jalan agustus kelang dikit dikit latih  kilometer bayang
411,@umayyafebrianti, 2018-02-02, 16:54, Diare d iringi dengan muntah ,959364492650934272, 62d66285190ad732, Kudus, Kudus Jawa Tengah,110.86686991572269,-6.7978735,diare d ring muntah
412,@hartanyatati13, 2018-02-02, 20:21, Haha... Dasar obat mencret..... DM ya?,959416380771610624, 30ae96df5cbdf14d, Nusa Tenggara Barat, Nusa Tenggara Barat Indonesia,117.27169530812651,-8.594854999999999,haha dasar obat mencret ida ya
413,@sriwahyunivivin, 2018-02-03, 05:28, katanya si diare tapi ada demamnya..,959554117659054080, 62f9f7941af63107, Tebet, Tebet Indonesia,106.85685564264601,-6.225841900000002,sang diare demam
414,@astridiksan, 2018-02-03, 10:09, Tiap hari liatnya ibu sakit perut yg sakitnya sampe teriak2  nah jadi parno sendiri kan mau melahirkan normal ,959624975282929664, d7f889e80ba9487f, Bitung Tengah, Bitung Tengah Indonesia,125.1934734577456,1.4775906,liat sakit perut yg sakit ampe teriak degan lahir normal
415,@MsiNuna, 2018-02-03, 09:38, Bagi wanita yg sering sakit perut kalu datang bulan ini di diskusinya ,959617011939655681, acd819fdf386c0de, Gorontalo Utara, Gorontalo Utara Gorontalo,123.05045793658924,0.8669609,wanita yg sakit perut sidi diskusi
416,@dwipujipuji, 2018-02-03, 09:15, Gw sok2an bikin avocado on toast buat sarapan. Right after nyelesein kunyahan terakhir  gw langsung diare! Katrok sumpah ,959611223024181248, c802a7998015a1ed, Ciomas, Ciomas Indonesia,106.74477250174492,-6.647944,gue sok bikin jus on toast sarap right after selesai kunyah gue langsung diare bacok sumpah
417,@audi_braga, 2018-02-03, 12:37, Para cecunguk prabowo udh mencret di celana.,959662123184881664, 793c90704efdb593, Rengat Barat, Rengat Barat Indonesia,102.39494229230509,-0.5326835,cecunguk prabowo uda mencret sidi celana
418,@lilfast_nazar, 2018-02-03, 19:46, Mules nya kgk berhenti2...,959770025245556737, 32b242657c638eb5, Gamping, Gamping Indonesia,110.33204772307415,-7.784254000000002,mules oke henti
419,@NiviaDwiJ, 2018-02-03, 16:01, Siklus hidup 3 hari belakangan . Bangun-makan-mules (BAB)-makan-BAB   -ini melelahkan,959713417379569665, 1f0040cc96aa57f8, Gunem, Gunem Indonesia,111.48010204572577,-6.843269,siklus hidup  babmakanbab lelah
420,@cinderlilaa, 2018-02-03, 22:02, Paaakkkkk @pln_123 nyalahin kek paaakkk listriknya  sakit perut ini paaaaaakkkkkkkkkkkk,959804215202693120, 399e79a7f42048e2, Sawangan, Sawangan Indonesia,106.76366008726549,-6.3928945000000015,paaakkkkk pln salah kek paaakkk listrik sakit perut enak
421,@k_krisna9, 2018-02-03, 22:33, Abstrak ini mules Shoes @ Semarang  Indonesia https://www.instagram.com/p/BevV0n4FCxA/ ,959812005556379649, 2432eb3a987082a2, Semarang Utara 1, Semarang Utara 1 Indonesia,110.41986468312936,-6.958597800000001,abstrak mulas shoes mar indonesia
422,@Neng_woless, 2018-02-03, 20:45, Musim diare kali ya ,959784802160226304, f3ec5c5cbefd3615, Kudus, Kudus Indonesia,110.8454838479658,-6.8001128,musim diare kali ya
423,@tahugedjrot, 2018-02-03, 22:44, Aku makan seblak level 1 aja udah mules begini  duh gak lagilah makan seblak pedesnya bikin mules. Padahak klo makan geprekan cabe 10 juga kuat :(,959814781778604032, eed81d21263460e2, Piyungan, Piyungan Indonesia,110.45382662536743,-7.846619500000001,makan geblak level  aja uda mulas duh makan geblak pedas bikin mulas padah kalo makan pere cabe  kuat
424,@bungamr, 2018-02-04, 09:37, Karena  mules di pagi hari adalah salah satu nikmat Tuhan yg harus  disyukuri.   Kebayang gasih seharian begah perut?,959979298068226048, 517fc389e0ce76c9, Jati Uwung, Jati Uwung Indonesia,106.58494189217012,-6.187284,mulas sidi pagi salah nikmat allah yg syukur bayang gas begah perut
425,@eno_nazriel, 2018-02-04, 08:22, Permasalahan pelik pagi ini  Bangun - boker - sarapan - bikin kopi  Pas dah siap2 mau ngopi  perut mendadak mules lagi ,959960402657296384, e9a6d227dc6aed84, Tulis, Tulis Indonesia,109.78793678979744,-6.9308535000000004,pelik pagi bangun beol sarap bikin kopi pas dah kopi perut dadak mulas
